CMDLINE C:\Users\pribu\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 65.195312 1683796427.1363
MEM 65.195312 1683796427.2368
MEM 65.195312 1683796427.3374
MEM 65.195312 1683796427.4380
MEM 65.195312 1683796427.5381
MEM 65.195312 1683796427.6388
MEM 65.199219 1683796427.7389
MEM 65.199219 1683796427.8395
MEM 65.199219 1683796427.9399
MEM 65.199219 1683796428.0402
MEM 65.199219 1683796428.1408
MEM 65.199219 1683796428.2413
MEM 65.199219 1683796428.3415
MEM 65.203125 1683796428.4419
MEM 65.203125 1683796428.5424
MEM 65.203125 1683796428.6427
MEM 65.203125 1683796428.7429
MEM 65.203125 1683796428.8434
MEM 65.203125 1683796428.9438
MEM 65.203125 1683796429.0443
MEM 65.207031 1683796429.1446
MEM 65.207031 1683796429.2453
MEM 65.207031 1683796429.3459
MEM 65.207031 1683796429.4463
MEM 65.207031 1683796429.5469
MEM 65.207031 1683796429.6471
MEM 65.207031 1683796429.7478
MEM 65.207031 1683796429.8486
MEM 65.207031 1683796429.9494
MEM 65.207031 1683796430.0500
MEM 65.207031 1683796430.1507
MEM 65.207031 1683796430.2513
MEM 65.207031 1683796430.3521
MEM 65.207031 1683796430.4529
MEM 65.207031 1683796430.5533
MEM 65.207031 1683796430.6541
MEM 65.207031 1683796430.7545
MEM 65.207031 1683796430.8552
MEM 65.207031 1683796430.9557
MEM 65.207031 1683796431.0563
MEM 65.207031 1683796431.1568
MEM 65.207031 1683796431.2572
MEM 65.207031 1683796431.3582
MEM 65.210938 1683796431.4586
MEM 65.210938 1683796431.5592
MEM 65.210938 1683796431.6598
MEM 65.210938 1683796431.7605
MEM 65.210938 1683796431.8607
MEM 65.210938 1683796431.9609
MEM 65.210938 1683796432.0612
MEM 65.210938 1683796432.1617
MEM 65.210938 1683796432.2625
MEM 65.210938 1683796432.3631
MEM 65.210938 1683796432.4640
MEM 65.210938 1683796432.5646
MEM 65.210938 1683796432.6653
MEM 65.210938 1683796432.7661
MEM 65.210938 1683796432.8666
MEM 65.210938 1683796432.9671
MEM 65.210938 1683796433.0677
MEM 65.210938 1683796433.1684
MEM 65.210938 1683796433.2689
MEM 65.210938 1683796433.3696
MEM 65.210938 1683796433.4705
MEM 65.210938 1683796433.5712
MEM 65.210938 1683796433.6718
MEM 65.210938 1683796433.7726
MEM 65.210938 1683796433.8741
