CMDLINE C:\Users\pribu\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 69.785156 1683794914.1774
MEM 69.785156 1683794914.2776
MEM 69.785156 1683794914.3782
MEM 69.785156 1683794914.4785
MEM 69.785156 1683794914.5786
MEM 69.785156 1683794914.6790
MEM 69.785156 1683794914.7794
MEM 69.785156 1683794914.8800
MEM 69.785156 1683794914.9806
MEM 69.785156 1683794915.0811
MEM 69.785156 1683794915.1815
MEM 69.785156 1683794915.2819
MEM 69.785156 1683794915.3824
MEM 69.785156 1683794915.4830
MEM 69.785156 1683794915.5836
MEM 69.785156 1683794915.6841
MEM 69.785156 1683794915.7843
MEM 69.785156 1683794915.8844
MEM 69.785156 1683794915.9847
MEM 69.785156 1683794916.0851
MEM 69.785156 1683794916.1855
MEM 69.785156 1683794916.2857
MEM 69.785156 1683794916.3860
MEM 69.785156 1683794916.4862
MEM 69.785156 1683794916.5865
MEM 69.785156 1683794916.6868
MEM 69.785156 1683794916.7870
MEM 69.785156 1683794916.8872
MEM 69.785156 1683794916.9877
MEM 69.785156 1683794917.0883
MEM 69.785156 1683794917.1885
MEM 69.785156 1683794917.2891
MEM 69.785156 1683794917.3897
MEM 69.785156 1683794917.4899
MEM 69.785156 1683794917.5905
MEM 69.785156 1683794917.6910
MEM 69.785156 1683794917.7916
MEM 69.785156 1683794917.8921
MEM 69.785156 1683794917.9925
MEM 69.785156 1683794918.0927
MEM 69.785156 1683794918.1929
MEM 69.785156 1683794918.2935
MEM 69.785156 1683794918.3941
MEM 69.785156 1683794918.4944
MEM 69.785156 1683794918.5949
MEM 69.785156 1683794918.6951
MEM 69.785156 1683794918.7955
MEM 69.785156 1683794918.8957
MEM 69.785156 1683794918.9959
MEM 69.785156 1683794919.0960
MEM 69.785156 1683794919.1962
MEM 69.785156 1683794919.2967
MEM 69.785156 1683794919.3972
MEM 69.785156 1683794919.4975
MEM 69.785156 1683794919.5977
MEM 69.785156 1683794919.6978
