CMDLINE C:\Users\pribu\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 1.667969 1683795231.9161
MEM 28.050781 1683795232.0270
MEM 34.160156 1683795232.1271
MEM 34.160156 1683795232.2274
MEM 34.160156 1683795232.3281
MEM 34.160156 1683795232.4284
MEM 34.160156 1683795232.5290
MEM 34.160156 1683795232.6296
MEM 34.160156 1683795232.7307
MEM 34.160156 1683795232.8309
MEM 34.160156 1683795232.9314
MEM 34.160156 1683795233.0321
MEM 34.160156 1683795233.1325
MEM 34.167969 1683795233.2327
MEM 37.914062 1683795233.3333
MEM 54.968750 1683795233.4339
MEM 62.070312 1683795233.5341
MEM 62.097656 1683795233.6347
MEM 62.097656 1683795233.7353
MEM 62.101562 1683795233.8361
MEM 62.105469 1683795233.9366
MEM 62.117188 1683795234.0374
MEM 62.117188 1683795234.1385
MEM 62.117188 1683795234.2393
MEM 62.117188 1683795234.3397
MEM 62.125000 1683795234.4401
MEM 62.125000 1683795234.5408
MEM 62.128906 1683795234.6413
MEM 62.128906 1683795234.7421
MEM 62.132812 1683795234.8423
MEM 62.132812 1683795234.9433
MEM 62.132812 1683795235.0436
MEM 62.132812 1683795235.1443
MEM 62.132812 1683795235.2449
MEM 62.160156 1683795235.3455
MEM 62.160156 1683795235.4469
MEM 61.554688 1683795235.5473
MEM 61.554688 1683795235.6481
MEM 61.554688 1683795235.7489
MEM 61.566406 1683795235.8497
MEM 62.957031 1683795235.9508
MEM 62.968750 1683795236.0515
MEM 62.988281 1683795236.1519
MEM 62.988281 1683795236.2524
MEM 62.988281 1683795236.3529
MEM 62.968750 1683795236.4538
MEM 62.968750 1683795236.5544
MEM 62.968750 1683795236.6550
MEM 62.976562 1683795236.7562
MEM 63.144531 1683795236.8569
MEM 63.144531 1683795236.9578
MEM 63.144531 1683795237.0583
MEM 63.144531 1683795237.1590
MEM 63.144531 1683795237.2601
MEM 63.144531 1683795237.3608
MEM 63.144531 1683795237.4614
MEM 63.144531 1683795237.5622
MEM 63.144531 1683795237.6629
MEM 63.144531 1683795237.7633
MEM 63.144531 1683795237.8637
MEM 62.949219 1683795237.9638
MEM 62.949219 1683795238.0646
MEM 63.128906 1683795238.1651
MEM 63.324219 1683795238.2653
MEM 63.324219 1683795238.3658
MEM 63.324219 1683795238.4663
MEM 63.324219 1683795238.5667
MEM 63.324219 1683795238.6672
MEM 63.324219 1683795238.7678
MEM 63.332031 1683795238.8682
MEM 63.332031 1683795238.9689
MEM 63.339844 1683795239.0695
MEM 63.339844 1683795239.1702
MEM 63.339844 1683795239.2710
MEM 63.625000 1683795239.3712
MEM 63.835938 1683795239.4714
MEM 63.835938 1683795239.5721
MEM 63.835938 1683795239.6729
MEM 63.835938 1683795239.7737
MEM 63.835938 1683795239.8742
MEM 63.949219 1683795239.9745
MEM 63.992188 1683795240.0751
MEM 63.992188 1683795240.1758
MEM 63.992188 1683795240.2765
MEM 63.992188 1683795240.3772
MEM 63.992188 1683795240.4778
MEM 63.992188 1683795240.5785
MEM 63.992188 1683795240.6788
MEM 63.992188 1683795240.7791
MEM 63.992188 1683795240.8808
MEM 63.992188 1683795240.9815
MEM 63.992188 1683795241.0824
MEM 63.992188 1683795241.1832
MEM 63.601562 1683795241.2843
MEM 63.601562 1683795241.3847
MEM 63.601562 1683795241.4852
MEM 63.601562 1683795241.5859
MEM 63.972656 1683795241.6869
MEM 63.972656 1683795241.7877
MEM 63.972656 1683795241.8882
MEM 63.972656 1683795241.9890
MEM 63.972656 1683795242.0898
MEM 63.972656 1683795242.1911
MEM 63.972656 1683795242.2916
MEM 63.972656 1683795242.3922
MEM 63.972656 1683795242.4935
MEM 63.972656 1683795242.5940
MEM 63.964844 1683795242.6945
MEM 62.089844 1683795242.7955
MEM 62.089844 1683795242.8958
MEM 64.851562 1683795242.9966
MEM 70.800781 1683795243.0969
MEM 70.800781 1683795243.1973
MEM 70.800781 1683795243.2981
MEM 70.800781 1683795243.3987
MEM 70.800781 1683795243.4995
MEM 70.800781 1683795243.6001
MEM 70.800781 1683795243.7008
MEM 70.800781 1683795243.8014
MEM 70.800781 1683795243.9021
MEM 70.800781 1683795244.0026
MEM 70.800781 1683795244.1035
MEM 70.800781 1683795244.2038
MEM 70.800781 1683795244.3045
MEM 70.800781 1683795244.4053
MEM 70.800781 1683795244.5060
MEM 70.800781 1683795244.6066
MEM 70.800781 1683795244.7074
MEM 70.800781 1683795244.8080
MEM 70.800781 1683795244.9087
MEM 70.800781 1683795245.0094
MEM 70.800781 1683795245.1100
MEM 70.800781 1683795245.2107
MEM 70.800781 1683795245.3112
MEM 70.800781 1683795245.4118
MEM 70.800781 1683795245.5125
MEM 70.800781 1683795245.6133
MEM 70.800781 1683795245.7140
MEM 70.800781 1683795245.8146
MEM 70.800781 1683795245.9153
MEM 70.800781 1683795246.0160
MEM 70.800781 1683795246.1167
MEM 70.800781 1683795246.2173
MEM 70.800781 1683795246.3181
MEM 70.800781 1683795246.4189
MEM 70.800781 1683795246.5194
MEM 70.800781 1683795246.6198
MEM 70.972656 1683795246.7203
MEM 71.261719 1683795246.8207
MEM 71.261719 1683795246.9213
MEM 71.261719 1683795247.0217
MEM 71.261719 1683795247.1222
MEM 71.261719 1683795247.2229
MEM 71.261719 1683795247.3235
MEM 71.261719 1683795247.4238
MEM 71.261719 1683795247.5244
MEM 71.261719 1683795247.6251
MEM 71.261719 1683795247.7256
MEM 71.261719 1683795247.8260
MEM 71.261719 1683795247.9264
MEM 71.261719 1683795248.0270
MEM 71.261719 1683795248.1276
MEM 71.261719 1683795248.2283
MEM 71.261719 1683795248.3291
MEM 71.261719 1683795248.4295
MEM 71.261719 1683795248.5296
MEM 71.261719 1683795248.6303
MEM 71.261719 1683795248.7306
MEM 71.261719 1683795248.8308
MEM 71.261719 1683795248.9314
MEM 71.261719 1683795249.0318
MEM 71.261719 1683795249.1325
MEM 71.261719 1683795249.2326
MEM 71.261719 1683795249.3330
MEM 71.261719 1683795249.4335
MEM 71.261719 1683795249.5337
MEM 71.261719 1683795249.6344
MEM 71.261719 1683795249.7350
MEM 71.261719 1683795249.8353
MEM 71.261719 1683795249.9356
MEM 71.261719 1683795250.0358
MEM 71.261719 1683795250.1362
MEM 71.261719 1683795250.2364
MEM 71.261719 1683795250.3365
MEM 71.261719 1683795250.4367
MEM 71.261719 1683795250.5373
MEM 71.261719 1683795250.6380
MEM 71.261719 1683795250.7386
MEM 71.261719 1683795250.8390
MEM 71.261719 1683795250.9394
MEM 71.261719 1683795251.0400
MEM 71.261719 1683795251.1404
MEM 71.261719 1683795251.2409
MEM 71.261719 1683795251.3412
MEM 71.261719 1683795251.4418
MEM 71.261719 1683795251.5424
MEM 71.261719 1683795251.6427
MEM 71.261719 1683795251.7430
MEM 71.261719 1683795251.8432
MEM 71.261719 1683795251.9438
MEM 71.261719 1683795252.0443
MEM 71.261719 1683795252.1449
MEM 71.261719 1683795252.2455
MEM 71.261719 1683795252.3457
MEM 71.261719 1683795252.4463
MEM 71.261719 1683795252.5466
MEM 71.261719 1683795252.6470
MEM 71.261719 1683795252.7474
MEM 71.261719 1683795252.8477
MEM 71.261719 1683795252.9483
MEM 71.261719 1683795253.0485
MEM 71.261719 1683795253.1490
MEM 71.261719 1683795253.2496
MEM 71.261719 1683795253.3499
MEM 71.261719 1683795253.4505
MEM 71.261719 1683795253.5507
MEM 71.261719 1683795253.6511
MEM 71.261719 1683795253.7514
MEM 71.261719 1683795253.8516
MEM 71.261719 1683795253.9522
MEM 71.261719 1683795254.0525
MEM 71.261719 1683795254.1526
MEM 71.261719 1683795254.2532
MEM 71.261719 1683795254.3538
MEM 71.261719 1683795254.4545
MEM 71.261719 1683795254.5549
MEM 71.261719 1683795254.6549
MEM 71.261719 1683795254.7552
MEM 71.261719 1683795254.8558
MEM 71.261719 1683795254.9560
MEM 71.261719 1683795255.0564
MEM 71.261719 1683795255.1569
MEM 71.261719 1683795255.2576
MEM 71.261719 1683795255.3582
MEM 71.261719 1683795255.4587
MEM 71.261719 1683795255.5594
MEM 71.261719 1683795255.6599
MEM 71.261719 1683795255.7605
MEM 71.261719 1683795255.8609
MEM 71.261719 1683795255.9613
MEM 71.261719 1683795256.0617
MEM 71.261719 1683795256.1618
MEM 71.261719 1683795256.2625
MEM 71.261719 1683795256.3627
MEM 71.261719 1683795256.4631
MEM 71.261719 1683795256.5637
MEM 71.261719 1683795256.6643
MEM 71.261719 1683795256.7648
MEM 71.261719 1683795256.8650
MEM 71.261719 1683795256.9655
MEM 71.261719 1683795257.0661
MEM 71.261719 1683795257.1665
MEM 71.261719 1683795257.2671
MEM 71.261719 1683795257.3673
MEM 71.261719 1683795257.4680
MEM 71.261719 1683795257.5685
MEM 71.261719 1683795257.6691
MEM 71.261719 1683795257.7696
MEM 71.261719 1683795257.8701
MEM 71.261719 1683795257.9703
MEM 71.261719 1683795258.0708
MEM 71.261719 1683795258.1713
MEM 71.261719 1683795258.2719
MEM 71.261719 1683795258.3724
MEM 71.261719 1683795258.4729
MEM 71.261719 1683795258.5734
MEM 71.261719 1683795258.6735
MEM 71.261719 1683795258.7742
MEM 71.261719 1683795258.8747
MEM 71.261719 1683795258.9753
MEM 71.261719 1683795259.0758
MEM 71.261719 1683795259.1761
MEM 71.261719 1683795259.2765
MEM 71.261719 1683795259.3770
MEM 71.261719 1683795259.4772
MEM 71.261719 1683795259.5773
MEM 71.261719 1683795259.6775
MEM 71.261719 1683795259.7781
MEM 71.261719 1683795259.8787
MEM 71.261719 1683795259.9793
MEM 71.261719 1683795260.0798
MEM 71.261719 1683795260.1800
MEM 71.261719 1683795260.2807
MEM 71.261719 1683795260.3809
MEM 71.261719 1683795260.4812
MEM 71.261719 1683795260.5814
MEM 71.261719 1683795260.6818
MEM 71.261719 1683795260.7820
MEM 71.261719 1683795260.8821
MEM 71.261719 1683795260.9826
MEM 71.261719 1683795261.0828
MEM 71.261719 1683795261.1833
MEM 71.261719 1683795261.2840
MEM 71.261719 1683795261.3844
MEM 71.261719 1683795261.4849
MEM 71.261719 1683795261.5856
MEM 71.261719 1683795261.6861
MEM 71.261719 1683795261.7867
MEM 71.261719 1683795261.8869
MEM 71.261719 1683795261.9874
MEM 71.257812 1683795262.0876
MEM 71.257812 1683795262.1877
MEM 71.257812 1683795262.2882
MEM 71.257812 1683795262.3885
MEM 71.257812 1683795262.4891
MEM 71.257812 1683795262.5893
MEM 71.257812 1683795262.6900
MEM 71.257812 1683795262.7905
MEM 71.257812 1683795262.8906
MEM 71.257812 1683795262.9916
MEM 71.257812 1683795263.0923
MEM 71.257812 1683795263.1930
MEM 71.257812 1683795263.2935
MEM 71.257812 1683795263.3940
MEM 71.238281 1683795263.4947
MEM 71.238281 1683795263.5953
MEM 71.238281 1683795263.6954
MEM 71.238281 1683795263.7957
MEM 71.238281 1683795263.8962
MEM 71.238281 1683795263.9968
MEM 71.238281 1683795264.0971
MEM 71.238281 1683795264.1976
MEM 71.238281 1683795264.2979
MEM 71.238281 1683795264.3984
MEM 71.238281 1683795264.4990
MEM 71.238281 1683795264.5993
MEM 71.238281 1683795264.6996
MEM 71.238281 1683795264.7999
MEM 71.238281 1683795264.9000
MEM 71.238281 1683795265.0006
MEM 71.238281 1683795265.1012
MEM 71.238281 1683795265.2018
MEM 71.238281 1683795265.3024
MEM 71.238281 1683795265.4029
MEM 71.238281 1683795265.5033
MEM 71.238281 1683795265.6039
MEM 71.238281 1683795265.7044
MEM 71.238281 1683795265.8047
MEM 71.238281 1683795265.9053
MEM 71.238281 1683795266.0056
MEM 71.238281 1683795266.1059
MEM 71.238281 1683795266.2063
MEM 71.238281 1683795266.3066
MEM 71.238281 1683795266.4068
MEM 71.238281 1683795266.5072
MEM 71.238281 1683795266.6074
MEM 71.238281 1683795266.7081
MEM 71.238281 1683795266.8086
MEM 71.238281 1683795266.9088
MEM 71.238281 1683795267.0093
MEM 71.238281 1683795267.1100
MEM 71.238281 1683795267.2103
MEM 71.238281 1683795267.3107
MEM 71.238281 1683795267.4108
MEM 71.238281 1683795267.5116
MEM 71.238281 1683795267.6121
MEM 71.238281 1683795267.7124
MEM 71.238281 1683795267.8128
MEM 71.238281 1683795267.9134
MEM 71.238281 1683795268.0159
MEM 71.238281 1683795268.1166
MEM 71.238281 1683795268.2170
MEM 71.238281 1683795268.3176
MEM 71.238281 1683795268.4178
MEM 71.238281 1683795268.5180
MEM 71.238281 1683795268.6180
MEM 71.238281 1683795268.7187
MEM 71.238281 1683795268.8193
MEM 71.238281 1683795268.9200
MEM 71.238281 1683795269.0204
MEM 71.238281 1683795269.1207
MEM 71.238281 1683795269.2211
MEM 71.238281 1683795269.3216
MEM 71.238281 1683795269.4220
MEM 71.238281 1683795269.5226
MEM 71.238281 1683795269.6228
MEM 71.238281 1683795269.7232
MEM 71.238281 1683795269.8238
MEM 71.238281 1683795269.9244
MEM 71.238281 1683795270.0245
MEM 71.238281 1683795270.1247
MEM 71.238281 1683795270.2252
MEM 71.238281 1683795270.3258
MEM 71.238281 1683795270.4265
MEM 71.238281 1683795270.5269
MEM 71.238281 1683795270.6272
MEM 71.238281 1683795270.7274
MEM 71.238281 1683795270.8279
MEM 71.238281 1683795270.9280
MEM 71.238281 1683795271.0285
MEM 71.238281 1683795271.1286
MEM 71.238281 1683795271.2289
MEM 71.238281 1683795271.3295
MEM 71.238281 1683795271.4301
MEM 71.238281 1683795271.5306
MEM 71.238281 1683795271.6312
MEM 71.210938 1683795271.7318
MEM 71.210938 1683795271.8321
MEM 71.210938 1683795271.9325
MEM 71.210938 1683795272.0330
MEM 71.210938 1683795272.1334
MEM 71.210938 1683795272.2339
MEM 71.210938 1683795272.3345
MEM 71.210938 1683795272.4358
MEM 71.210938 1683795272.5364
MEM 71.210938 1683795272.6371
MEM 71.210938 1683795272.7375
MEM 71.210938 1683795272.8380
MEM 71.210938 1683795272.9386
MEM 71.210938 1683795273.0389
MEM 71.210938 1683795273.1394
MEM 71.210938 1683795273.2400
MEM 71.210938 1683795273.3404
MEM 71.210938 1683795273.4408
MEM 71.210938 1683795273.5409
MEM 71.210938 1683795273.6413
MEM 71.210938 1683795273.7419
MEM 71.210938 1683795273.8422
MEM 71.210938 1683795273.9423
MEM 71.210938 1683795274.0428
MEM 71.210938 1683795274.1430
MEM 71.210938 1683795274.2436
MEM 71.210938 1683795274.3439
MEM 71.210938 1683795274.4447
MEM 71.210938 1683795274.5454
MEM 71.210938 1683795274.6457
MEM 71.210938 1683795274.7460
MEM 71.210938 1683795274.8466
MEM 71.210938 1683795274.9473
MEM 71.210938 1683795275.0479
MEM 71.210938 1683795275.1481
MEM 71.210938 1683795275.2486
MEM 71.210938 1683795275.3490
MEM 71.210938 1683795275.4493
MEM 71.210938 1683795275.5498
MEM 71.210938 1683795275.6504
MEM 71.210938 1683795275.7507
MEM 71.210938 1683795275.8513
MEM 71.210938 1683795275.9519
MEM 71.210938 1683795276.0522
MEM 71.210938 1683795276.1525
MEM 71.210938 1683795276.2531
MEM 71.210938 1683795276.3534
MEM 71.210938 1683795276.4539
MEM 71.210938 1683795276.5541
MEM 71.210938 1683795276.6543
MEM 71.210938 1683795276.7548
MEM 71.210938 1683795276.8551
MEM 71.210938 1683795276.9557
MEM 71.210938 1683795277.0559
MEM 71.210938 1683795277.1564
MEM 71.210938 1683795277.2568
MEM 71.210938 1683795277.3571
MEM 71.210938 1683795277.4573
MEM 71.210938 1683795277.5578
MEM 71.210938 1683795277.6586
MEM 71.273438 1683795277.7589
MEM 71.273438 1683795277.8592
MEM 71.273438 1683795277.9597
MEM 71.281250 1683795278.0602
MEM 71.281250 1683795278.1605
MEM 71.281250 1683795278.2610
MEM 71.281250 1683795278.3612
MEM 71.355469 1683795278.4642
MEM 71.355469 1683795278.5646
MEM 71.371094 1683795278.6652
MEM 71.371094 1683795278.7657
MEM 71.371094 1683795278.8661
MEM 71.371094 1683795278.9662
MEM 71.375000 1683795279.0666
MEM 71.390625 1683795279.1672
MEM 71.441406 1683795279.2677
MEM 71.472656 1683795279.3680
MEM 71.476562 1683795279.4685
MEM 71.484375 1683795279.5689
MEM 71.496094 1683795279.6694
MEM 71.507812 1683795279.7695
MEM 71.574219 1683795279.8697
MEM 71.578125 1683795279.9700
MEM 71.578125 1683795280.0703
MEM 71.578125 1683795280.1706
MEM 71.582031 1683795280.2710
MEM 71.582031 1683795280.3716
MEM 71.582031 1683795280.4721
MEM 71.589844 1683795280.5723
MEM 71.589844 1683795280.6730
MEM 71.589844 1683795280.7734
MEM 71.589844 1683795280.8736
MEM 71.589844 1683795280.9741
MEM 71.589844 1683795281.0747
MEM 71.589844 1683795281.1751
MEM 71.589844 1683795281.2755
MEM 71.589844 1683795281.3761
MEM 71.589844 1683795281.4763
MEM 71.589844 1683795281.5767
MEM 71.589844 1683795281.6772
MEM 71.589844 1683795281.7775
MEM 71.589844 1683795281.8779
MEM 71.589844 1683795281.9784
MEM 71.589844 1683795282.0788
MEM 71.589844 1683795282.1792
MEM 71.589844 1683795282.2795
MEM 71.589844 1683795282.3796
MEM 71.589844 1683795282.4800
MEM 71.589844 1683795282.5805
MEM 71.589844 1683795282.6807
MEM 71.589844 1683795282.7812
MEM 71.589844 1683795282.8815
MEM 71.589844 1683795282.9820
MEM 71.589844 1683795283.0824
MEM 71.589844 1683795283.1826
MEM 71.589844 1683795283.2828
MEM 71.589844 1683795283.3834
MEM 71.589844 1683795283.4841
MEM 71.589844 1683795283.5842
MEM 71.589844 1683795283.6844
MEM 71.589844 1683795283.7848
MEM 71.589844 1683795283.8852
MEM 71.589844 1683795283.9856
MEM 71.589844 1683795284.0861
MEM 71.589844 1683795284.1863
MEM 71.589844 1683795284.2869
MEM 71.589844 1683795284.3876
MEM 71.589844 1683795284.4878
MEM 71.589844 1683795284.5881
MEM 71.589844 1683795284.6884
MEM 71.589844 1683795284.7885
MEM 71.589844 1683795284.8888
MEM 71.589844 1683795284.9891
MEM 71.589844 1683795285.0894
MEM 71.589844 1683795285.1896
MEM 71.589844 1683795285.2898
MEM 71.589844 1683795285.3903
MEM 71.589844 1683795285.4908
MEM 71.589844 1683795285.5912
MEM 71.589844 1683795285.6914
MEM 71.589844 1683795285.7917
MEM 71.589844 1683795285.8921
MEM 71.589844 1683795285.9925
MEM 71.589844 1683795286.0928
MEM 71.589844 1683795286.1932
MEM 71.589844 1683795286.2936
MEM 71.589844 1683795286.3940
MEM 71.589844 1683795286.4942
MEM 71.589844 1683795286.5943
MEM 71.589844 1683795286.6945
MEM 71.589844 1683795286.7947
MEM 71.589844 1683795286.8971
MEM 71.589844 1683795286.9974
MEM 71.589844 1683795287.0978
MEM 71.589844 1683795287.1981
MEM 71.589844 1683795287.2985
MEM 71.589844 1683795287.3988
MEM 71.589844 1683795287.4991
MEM 71.589844 1683795287.5995
MEM 71.589844 1683795287.7001
MEM 71.589844 1683795287.8002
MEM 71.589844 1683795287.9005
MEM 71.589844 1683795288.0010
MEM 71.589844 1683795288.1016
MEM 71.589844 1683795288.2022
MEM 71.593750 1683795288.3023
MEM 71.593750 1683795288.4025
MEM 71.593750 1683795288.5029
MEM 71.593750 1683795288.6034
MEM 71.593750 1683795288.7038
MEM 71.593750 1683795288.8041
MEM 71.593750 1683795288.9044
MEM 71.593750 1683795289.0048
MEM 71.593750 1683795289.1050
MEM 71.593750 1683795289.2053
MEM 71.593750 1683795289.3062
MEM 71.593750 1683795289.4064
MEM 71.593750 1683795289.5071
MEM 71.593750 1683795289.6075
MEM 71.593750 1683795289.7081
MEM 71.593750 1683795289.8084
MEM 71.593750 1683795289.9180
MEM 71.593750 1683795290.0189
MEM 71.593750 1683795290.1195
MEM 71.593750 1683795290.2202
MEM 71.593750 1683795290.3209
MEM 71.593750 1683795290.4271
MEM 71.593750 1683795290.5279
MEM 71.593750 1683795290.6286
MEM 71.593750 1683795290.7295
MEM 71.593750 1683795290.8297
