CMDLINE C:\Users\pribu\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 63.269531 1683795058.1527
MEM 63.457031 1683795058.2544
MEM 63.457031 1683795058.3549
MEM 63.457031 1683795058.4552
MEM 63.457031 1683795058.5563
MEM 63.457031 1683795058.6569
MEM 63.457031 1683795058.7577
MEM 63.457031 1683795058.8582
MEM 63.457031 1683795058.9591
MEM 61.550781 1683795059.0596
MEM 61.550781 1683795059.1598
MEM 61.550781 1683795059.2603
MEM 70.058594 1683795059.3609
MEM 70.058594 1683795059.4615
MEM 70.058594 1683795059.5621
MEM 70.058594 1683795059.6627
MEM 70.058594 1683795059.7634
MEM 70.058594 1683795059.8638
MEM 70.058594 1683795059.9644
MEM 70.058594 1683795060.0648
MEM 70.058594 1683795060.1657
MEM 70.058594 1683795060.2665
MEM 70.058594 1683795060.3671
MEM 70.058594 1683795060.4678
MEM 70.058594 1683795060.5694
MEM 70.058594 1683795060.6700
MEM 70.058594 1683795060.7707
MEM 70.058594 1683795060.8714
MEM 70.058594 1683795060.9720
MEM 70.058594 1683795061.0733
MEM 70.058594 1683795061.1742
MEM 70.058594 1683795061.2748
MEM 70.519531 1683795061.3755
MEM 70.519531 1683795061.4757
MEM 70.519531 1683795061.5764
MEM 70.519531 1683795061.6767
MEM 70.519531 1683795061.7770
MEM 70.519531 1683795061.8776
MEM 70.519531 1683795061.9780
MEM 70.519531 1683795062.0782
MEM 70.519531 1683795062.1785
MEM 70.519531 1683795062.2789
MEM 70.519531 1683795062.3795
MEM 70.519531 1683795062.4796
MEM 70.519531 1683795062.5800
MEM 70.519531 1683795062.6807
MEM 70.519531 1683795062.7812
MEM 70.519531 1683795062.8818
MEM 70.519531 1683795062.9824
MEM 70.519531 1683795063.0829
MEM 70.519531 1683795063.1831
MEM 70.519531 1683795063.2837
MEM 70.519531 1683795063.3840
MEM 70.519531 1683795063.4845
MEM 70.519531 1683795063.5849
MEM 70.519531 1683795063.6850
MEM 70.519531 1683795063.7852
MEM 70.519531 1683795063.8857
MEM 70.519531 1683795063.9859
MEM 70.519531 1683795064.0864
MEM 70.519531 1683795064.1867
MEM 70.519531 1683795064.2887
MEM 70.519531 1683795064.3893
MEM 70.519531 1683795064.4898
MEM 70.519531 1683795064.5901
MEM 70.519531 1683795064.6902
MEM 70.519531 1683795064.7907
MEM 70.519531 1683795064.8911
MEM 70.519531 1683795064.9915
MEM 70.519531 1683795065.0916
MEM 70.519531 1683795065.1919
MEM 70.519531 1683795065.2925
MEM 70.519531 1683795065.3927
MEM 70.519531 1683795065.4932
MEM 70.519531 1683795065.5937
MEM 70.519531 1683795065.6943
MEM 70.519531 1683795065.7946
MEM 70.519531 1683795065.8952
MEM 70.519531 1683795065.9969
MEM 70.519531 1683795066.0975
MEM 70.519531 1683795066.1977
MEM 70.519531 1683795066.2986
MEM 70.519531 1683795066.3992
MEM 70.519531 1683795066.4993
MEM 70.519531 1683795066.6000
MEM 70.519531 1683795066.7005
MEM 70.519531 1683795066.8008
MEM 70.519531 1683795066.9011
MEM 70.519531 1683795067.0012
MEM 70.519531 1683795067.1017
MEM 70.519531 1683795067.2021
MEM 70.519531 1683795067.3025
MEM 70.519531 1683795067.4033
MEM 70.519531 1683795067.5039
MEM 70.519531 1683795067.6043
MEM 70.519531 1683795067.7046
MEM 70.519531 1683795067.8051
MEM 70.519531 1683795067.9054
MEM 70.519531 1683795068.0060
MEM 70.519531 1683795068.1065
MEM 70.519531 1683795068.2073
MEM 70.519531 1683795068.3095
MEM 70.519531 1683795068.4100
MEM 70.519531 1683795068.5107
MEM 70.519531 1683795068.6110
MEM 70.519531 1683795068.7114
MEM 70.519531 1683795068.8116
MEM 70.519531 1683795068.9122
MEM 70.519531 1683795069.0127
MEM 70.519531 1683795069.1129
MEM 70.519531 1683795069.2134
MEM 70.519531 1683795069.3136
MEM 70.519531 1683795069.4140
MEM 70.519531 1683795069.5143
MEM 70.519531 1683795069.6149
MEM 70.519531 1683795069.7152
MEM 70.519531 1683795069.8156
MEM 70.519531 1683795069.9160
MEM 70.519531 1683795070.0167
MEM 70.519531 1683795070.1171
MEM 70.519531 1683795070.2176
MEM 70.519531 1683795070.3179
MEM 70.519531 1683795070.4183
MEM 70.519531 1683795070.5187
MEM 70.519531 1683795070.6190
MEM 70.519531 1683795070.7192
MEM 70.519531 1683795070.8198
MEM 70.519531 1683795070.9205
MEM 70.519531 1683795071.0210
MEM 70.519531 1683795071.1216
MEM 70.519531 1683795071.2223
MEM 70.519531 1683795071.3227
MEM 70.519531 1683795071.4233
MEM 70.519531 1683795071.5236
MEM 70.519531 1683795071.6240
MEM 70.519531 1683795071.7242
MEM 70.519531 1683795071.8245
MEM 70.519531 1683795071.9251
MEM 70.519531 1683795072.0253
MEM 70.519531 1683795072.1256
MEM 70.519531 1683795072.2312
MEM 70.519531 1683795072.3315
MEM 70.519531 1683795072.4318
MEM 70.519531 1683795072.5324
MEM 70.519531 1683795072.6329
MEM 70.519531 1683795072.7335
MEM 70.519531 1683795072.8342
MEM 70.519531 1683795072.9349
MEM 70.519531 1683795073.0356
MEM 70.519531 1683795073.1363
MEM 70.519531 1683795073.2370
MEM 70.519531 1683795073.3373
MEM 70.519531 1683795073.4381
MEM 70.519531 1683795073.5388
MEM 70.519531 1683795073.6395
MEM 70.519531 1683795073.7400
MEM 70.519531 1683795073.8407
MEM 70.519531 1683795073.9410
MEM 70.519531 1683795074.0412
MEM 70.519531 1683795074.1419
MEM 70.519531 1683795074.2425
MEM 70.519531 1683795074.3432
MEM 70.519531 1683795074.4438
MEM 70.519531 1683795074.5446
MEM 70.519531 1683795074.6453
MEM 70.519531 1683795074.7458
MEM 70.519531 1683795074.8466
MEM 70.519531 1683795074.9469
MEM 70.519531 1683795075.0474
MEM 70.519531 1683795075.1481
MEM 70.519531 1683795075.2484
MEM 70.519531 1683795075.3490
MEM 70.519531 1683795075.4498
MEM 70.519531 1683795075.5505
MEM 70.519531 1683795075.6512
MEM 70.519531 1683795075.7515
MEM 70.519531 1683795075.8522
MEM 70.519531 1683795075.9527
MEM 70.519531 1683795076.0530
MEM 70.519531 1683795076.1537
MEM 70.519531 1683795076.2543
MEM 70.519531 1683795076.3550
MEM 70.519531 1683795076.4557
MEM 70.519531 1683795076.5563
MEM 70.519531 1683795076.6569
MEM 70.519531 1683795076.7575
MEM 70.519531 1683795076.8581
MEM 70.519531 1683795076.9585
MEM 70.519531 1683795077.0589
MEM 70.519531 1683795077.1592
MEM 70.519531 1683795077.2596
MEM 70.519531 1683795077.3602
MEM 70.519531 1683795077.4609
MEM 70.519531 1683795077.5615
MEM 70.519531 1683795077.6619
MEM 70.519531 1683795077.7623
MEM 70.519531 1683795077.8626
MEM 70.519531 1683795077.9631
MEM 70.519531 1683795078.0635
MEM 70.519531 1683795078.1642
MEM 70.519531 1683795078.2646
MEM 70.519531 1683795078.3652
MEM 70.519531 1683795078.4659
MEM 70.519531 1683795078.5662
MEM 70.515625 1683795078.6667
MEM 70.515625 1683795078.7671
MEM 70.515625 1683795078.8692
MEM 70.515625 1683795078.9697
MEM 70.515625 1683795079.0700
MEM 70.515625 1683795079.1703
MEM 70.515625 1683795079.2710
MEM 70.515625 1683795079.3715
MEM 70.515625 1683795079.4721
MEM 70.515625 1683795079.5725
MEM 70.515625 1683795079.6727
MEM 70.515625 1683795079.7732
MEM 70.515625 1683795079.8735
MEM 70.515625 1683795079.9741
MEM 70.515625 1683795080.0748
MEM 70.515625 1683795080.1751
MEM 70.496094 1683795080.2753
MEM 70.496094 1683795080.3757
MEM 70.496094 1683795080.4763
MEM 70.496094 1683795080.5768
MEM 70.496094 1683795080.6774
MEM 70.496094 1683795080.7779
MEM 70.496094 1683795080.8786
MEM 70.496094 1683795080.9792
MEM 70.496094 1683795081.0798
MEM 70.496094 1683795081.1804
MEM 70.496094 1683795081.2809
MEM 70.496094 1683795081.3813
MEM 70.496094 1683795081.4818
MEM 70.496094 1683795081.5825
MEM 70.496094 1683795081.6830
MEM 70.496094 1683795081.7835
MEM 70.496094 1683795081.8841
MEM 70.496094 1683795081.9846
MEM 70.496094 1683795082.0851
MEM 70.496094 1683795082.1858
MEM 70.496094 1683795082.2864
MEM 70.496094 1683795082.3869
MEM 70.496094 1683795082.4876
MEM 70.496094 1683795082.5882
MEM 70.496094 1683795082.6886
MEM 70.496094 1683795082.7890
MEM 70.496094 1683795082.8896
MEM 70.496094 1683795082.9899
MEM 70.496094 1683795083.0904
MEM 70.496094 1683795083.1908
MEM 70.496094 1683795083.2915
MEM 70.496094 1683795083.3922
MEM 70.496094 1683795083.4927
MEM 70.496094 1683795083.5932
MEM 70.496094 1683795083.6938
MEM 70.496094 1683795083.7944
MEM 70.496094 1683795083.8949
MEM 70.496094 1683795083.9953
MEM 70.496094 1683795084.0959
MEM 70.496094 1683795084.1965
MEM 70.496094 1683795084.2971
MEM 70.496094 1683795084.3978
MEM 70.496094 1683795084.4985
MEM 70.496094 1683795084.5991
MEM 70.496094 1683795084.6997
MEM 70.496094 1683795084.8001
MEM 70.496094 1683795084.9006
MEM 70.496094 1683795085.0012
MEM 70.496094 1683795085.1018
MEM 70.496094 1683795085.2022
MEM 70.496094 1683795085.3028
MEM 70.496094 1683795085.4034
MEM 70.496094 1683795085.5039
MEM 70.496094 1683795085.6043
MEM 70.496094 1683795085.7049
MEM 70.496094 1683795085.8050
MEM 70.496094 1683795085.9053
MEM 70.496094 1683795086.0056
MEM 70.496094 1683795086.1060
MEM 70.496094 1683795086.2062
MEM 70.496094 1683795086.3068
MEM 70.496094 1683795086.4073
MEM 70.496094 1683795086.5078
MEM 70.496094 1683795086.6081
MEM 70.496094 1683795086.7087
MEM 70.496094 1683795086.8088
MEM 70.496094 1683795086.9095
MEM 70.496094 1683795087.0102
MEM 70.496094 1683795087.1107
MEM 70.496094 1683795087.2114
MEM 70.496094 1683795087.3120
MEM 70.496094 1683795087.4126
MEM 70.496094 1683795087.5133
MEM 70.496094 1683795087.6138
MEM 70.496094 1683795087.7145
MEM 70.496094 1683795087.8151
MEM 70.496094 1683795087.9156
MEM 70.496094 1683795088.0162
MEM 70.496094 1683795088.1167
MEM 70.472656 1683795088.2173
MEM 70.472656 1683795088.3177
MEM 70.472656 1683795088.4180
MEM 70.472656 1683795088.5187
MEM 70.472656 1683795088.6193
MEM 70.472656 1683795088.7196
MEM 70.472656 1683795088.8202
MEM 70.472656 1683795088.9207
MEM 70.472656 1683795089.0213
MEM 70.472656 1683795089.1219
MEM 70.472656 1683795089.2225
MEM 70.472656 1683795089.3247
MEM 70.472656 1683795089.4250
MEM 70.472656 1683795089.5255
MEM 70.472656 1683795089.6261
MEM 70.472656 1683795089.7266
MEM 70.472656 1683795089.8272
MEM 70.472656 1683795089.9277
MEM 70.472656 1683795090.0282
MEM 70.472656 1683795090.1287
MEM 70.472656 1683795090.2292
MEM 70.472656 1683795090.3297
MEM 70.472656 1683795090.4304
MEM 70.472656 1683795090.5310
MEM 70.472656 1683795090.6314
MEM 70.472656 1683795090.7319
MEM 70.472656 1683795090.8324
MEM 70.472656 1683795090.9643
MEM 70.472656 1683795091.0668
MEM 70.472656 1683795091.1679
MEM 70.472656 1683795091.2686
MEM 70.472656 1683795091.3915
MEM 70.472656 1683795091.4922
MEM 70.472656 1683795091.5998
MEM 70.472656 1683795091.7002
MEM 70.472656 1683795091.8008
MEM 70.472656 1683795091.9014
MEM 70.472656 1683795092.0020
MEM 70.472656 1683795092.1183
MEM 70.472656 1683795092.2189
MEM 70.472656 1683795092.3194
MEM 70.535156 1683795092.4323
MEM 70.535156 1683795092.5328
MEM 70.535156 1683795092.6334
MEM 70.609375 1683795092.7483
MEM 70.609375 1683795092.8490
MEM 70.613281 1683795092.9496
MEM 70.617188 1683795093.0543
MEM 70.617188 1683795093.1757
MEM 70.628906 1683795093.2764
MEM 70.644531 1683795093.3817
MEM 70.644531 1683795093.4925
MEM 70.644531 1683795093.5931
MEM 70.644531 1683795093.6937
MEM 70.648438 1683795093.8091
MEM 70.648438 1683795093.9173
MEM 70.656250 1683795094.0180
MEM 70.667969 1683795094.1398
MEM 70.675781 1683795094.2405
MEM 70.683594 1683795094.3771
MEM 70.695312 1683795094.4878
MEM 70.707031 1683795094.6142
MEM 70.769531 1683795094.7245
MEM 70.769531 1683795094.8249
MEM 70.769531 1683795094.9265
MEM 70.769531 1683795095.0291
MEM 70.769531 1683795095.1393
MEM 70.769531 1683795095.2607
MEM 70.769531 1683795095.3614
MEM 70.769531 1683795095.4687
MEM 70.769531 1683795095.5820
MEM 70.769531 1683795095.6903
MEM 70.769531 1683795095.8147
MEM 70.777344 1683795095.9153
MEM 70.777344 1683795096.0194
MEM 70.777344 1683795096.1297
MEM 70.777344 1683795096.2562
MEM 70.777344 1683795096.3715
MEM 70.777344 1683795096.4823
MEM 70.777344 1683795096.5885
MEM 70.777344 1683795096.6993
MEM 70.777344 1683795096.8254
MEM 70.777344 1683795096.9350
MEM 70.777344 1683795097.0457
MEM 70.777344 1683795097.1463
MEM 70.777344 1683795097.2515
MEM 70.777344 1683795097.3522
MEM 70.777344 1683795097.4579
MEM 70.777344 1683795097.5681
MEM 70.777344 1683795097.6789
MEM 70.777344 1683795097.7796
MEM 70.777344 1683795097.8803
MEM 70.777344 1683795097.9851
MEM 70.777344 1683795098.0953
MEM 70.777344 1683795098.2172
MEM 70.777344 1683795098.3276
MEM 70.777344 1683795098.4373
MEM 70.777344 1683795098.5379
MEM 70.777344 1683795098.6437
MEM 70.777344 1683795098.7696
MEM 70.777344 1683795098.8804
MEM 70.777344 1683795098.9912
MEM 70.777344 1683795099.1176
MEM 70.777344 1683795099.2436
MEM 70.777344 1683795099.3542
MEM 70.777344 1683795099.4650
MEM 70.777344 1683795099.5656
MEM 70.777344 1683795099.6739
MEM 70.777344 1683795099.7832
MEM 70.777344 1683795099.8970
MEM 70.777344 1683795100.0189
MEM 70.777344 1683795100.1292
MEM 70.777344 1683795100.2547
MEM 70.777344 1683795100.3557
MEM 70.777344 1683795100.4567
MEM 70.777344 1683795100.5605
MEM 70.777344 1683795100.6707
MEM 70.777344 1683795100.7814
MEM 70.777344 1683795100.8917
MEM 70.777344 1683795101.0136
MEM 70.777344 1683795101.1298
MEM 70.777344 1683795101.2380
MEM 70.777344 1683795101.3618
MEM 70.777344 1683795101.4726
MEM 70.777344 1683795101.5834
MEM 70.777344 1683795101.6942
MEM 70.777344 1683795101.8050
MEM 70.777344 1683795101.9158
MEM 70.777344 1683795102.0163
MEM 70.777344 1683795102.1316
MEM 70.777344 1683795102.2459
MEM 70.777344 1683795102.3566
MEM 70.777344 1683795102.4573
MEM 70.777344 1683795102.5624
MEM 70.808594 1683795102.6732
MEM 70.808594 1683795102.7840
MEM 70.808594 1683795102.8993
MEM 70.808594 1683795103.0106
MEM 70.808594 1683795103.1319
MEM 70.808594 1683795103.2331
MEM 70.808594 1683795103.3524
MEM 70.808594 1683795103.4631
MEM 70.808594 1683795103.5637
MEM 70.812500 1683795103.6690
MEM 70.812500 1683795103.7697
MEM 70.812500 1683795103.8703
MEM 70.812500 1683795103.9716
MEM 70.812500 1683795104.0723
MEM 70.812500 1683795104.1729
MEM 70.812500 1683795104.2868
MEM 70.812500 1683795104.3976
MEM 70.812500 1683795104.4983
MEM 70.812500 1683795104.5994
MEM 70.812500 1683795104.6997
MEM 70.812500 1683795104.8090
MEM 70.812500 1683795104.9097
MEM 70.812500 1683795105.0195
MEM 70.812500 1683795105.1368
MEM 70.812500 1683795105.2506
MEM 70.812500 1683795105.3511
MEM 70.812500 1683795105.4516
MEM 70.812500 1683795105.5668
MEM 70.812500 1683795105.6740
MEM 70.812500 1683795105.7743
MEM 70.812500 1683795105.8992
MEM 70.812500 1683795105.9999
MEM 70.812500 1683795106.1020
MEM 70.812500 1683795106.2154
MEM 70.812500 1683795106.3161
MEM 70.812500 1683795106.4263
MEM 70.812500 1683795106.5268
MEM 70.812500 1683795106.6422
MEM 70.812500 1683795106.7519
MEM 70.812500 1683795106.8626
MEM 70.812500 1683795106.9633
MEM 70.812500 1683795107.0736
MEM 70.812500 1683795107.1742
MEM 70.812500 1683795107.2756
MEM 70.812500 1683795107.3853
MEM 70.812500 1683795107.4859
MEM 70.812500 1683795107.5866
MEM 70.812500 1683795107.6869
MEM 70.812500 1683795107.7875
MEM 70.812500 1683795107.8881
MEM 70.812500 1683795107.9884
MEM 70.812500 1683795108.0982
MEM 70.812500 1683795108.1989
MEM 70.816406 1683795108.3042
MEM 70.816406 1683795108.4048
MEM 70.816406 1683795108.5056
MEM 70.757812 1683795108.6062
MEM 70.757812 1683795108.7068
MEM 70.757812 1683795108.8073
MEM 70.757812 1683795108.9077
MEM 70.757812 1683795109.0081
MEM 70.757812 1683795109.1085
MEM 70.757812 1683795109.2091
MEM 70.757812 1683795109.3095
MEM 70.757812 1683795109.4102
MEM 70.757812 1683795109.5107
MEM 70.757812 1683795109.6114
MEM 70.757812 1683795109.7120
MEM 70.757812 1683795109.8127
MEM 70.757812 1683795109.9131
MEM 70.757812 1683795110.0145
MEM 70.757812 1683795110.1151
MEM 70.757812 1683795110.2153
MEM 70.757812 1683795110.3162
MEM 70.757812 1683795110.4167
MEM 70.757812 1683795110.5172
MEM 70.757812 1683795110.6179
MEM 70.757812 1683795110.7184
MEM 70.757812 1683795110.8197
MEM 70.757812 1683795110.9203
MEM 70.757812 1683795111.0209
MEM 70.757812 1683795111.1219
MEM 70.757812 1683795111.2226
MEM 70.757812 1683795111.3231
MEM 70.757812 1683795111.4234
MEM 70.757812 1683795111.5241
MEM 70.757812 1683795111.6250
MEM 70.757812 1683795111.7253
MEM 70.757812 1683795111.8262
MEM 70.757812 1683795111.9266
MEM 70.757812 1683795112.0274
MEM 70.757812 1683795112.1281
MEM 70.757812 1683795112.2290
MEM 70.757812 1683795112.3295
MEM 70.757812 1683795112.4307
MEM 70.757812 1683795112.5310
MEM 70.757812 1683795112.6314
MEM 70.757812 1683795112.7319
MEM 70.757812 1683795112.8326
MEM 70.757812 1683795112.9329
MEM 70.757812 1683795113.0335
MEM 70.757812 1683795113.1343
MEM 70.757812 1683795113.2349
MEM 70.757812 1683795113.3355
MEM 70.757812 1683795113.4358
MEM 70.757812 1683795113.5363
MEM 70.757812 1683795113.6368
MEM 70.757812 1683795113.7375
MEM 70.757812 1683795113.8381
MEM 70.757812 1683795113.9385
MEM 70.757812 1683795114.0389
MEM 70.757812 1683795114.1397
MEM 70.757812 1683795114.2406
MEM 70.757812 1683795114.3411
MEM 70.757812 1683795114.4415
MEM 70.757812 1683795114.5420
MEM 70.757812 1683795114.6425
MEM 70.757812 1683795114.7431
MEM 70.757812 1683795114.8437
MEM 70.757812 1683795114.9445
MEM 70.757812 1683795115.0454
MEM 70.757812 1683795115.1460
MEM 70.757812 1683795115.2466
MEM 70.757812 1683795115.3473
MEM 70.757812 1683795115.4475
MEM 70.757812 1683795115.5488
MEM 70.757812 1683795115.6495
MEM 70.757812 1683795115.7498
MEM 70.757812 1683795115.8500
MEM 70.757812 1683795115.9509
MEM 70.757812 1683795116.0525
MEM 70.757812 1683795116.1534
MEM 70.757812 1683795116.2541
MEM 70.757812 1683795116.3544
MEM 70.757812 1683795116.4550
MEM 70.757812 1683795116.5562
MEM 70.757812 1683795116.6570
MEM 70.757812 1683795116.7579
MEM 70.757812 1683795116.8586
MEM 70.757812 1683795116.9592
MEM 70.757812 1683795117.0599
MEM 70.757812 1683795117.1605
MEM 70.757812 1683795117.2607
MEM 70.757812 1683795117.3614
MEM 70.757812 1683795117.4620
MEM 70.757812 1683795117.5628
MEM 70.757812 1683795117.6633
MEM 70.757812 1683795117.7654
MEM 70.757812 1683795117.8659
MEM 70.757812 1683795117.9665
MEM 70.757812 1683795118.0669
MEM 70.757812 1683795118.1674
MEM 70.757812 1683795118.2676
MEM 70.757812 1683795118.3680
MEM 70.757812 1683795118.4685
MEM 70.757812 1683795118.5692
MEM 70.757812 1683795118.6698
MEM 70.757812 1683795118.7700
MEM 70.757812 1683795118.8705
MEM 70.757812 1683795118.9712
MEM 70.757812 1683795119.0717
MEM 70.757812 1683795119.1721
MEM 70.757812 1683795119.2729
MEM 70.757812 1683795119.3740
MEM 70.757812 1683795119.4748
MEM 70.757812 1683795119.5751
MEM 70.757812 1683795119.6766
MEM 70.757812 1683795119.7770
MEM 70.757812 1683795119.8775
MEM 70.757812 1683795119.9780
MEM 70.757812 1683795120.0917
MEM 70.757812 1683795120.1931
MEM 70.757812 1683795120.2939
MEM 70.757812 1683795120.3950
MEM 70.757812 1683795120.4956
MEM 70.757812 1683795120.5968
MEM 70.757812 1683795120.6973
MEM 70.757812 1683795120.7978
MEM 70.757812 1683795120.8983
MEM 70.757812 1683795120.9986
MEM 70.757812 1683795121.0992
MEM 70.757812 1683795121.2000
MEM 70.757812 1683795121.3004
MEM 70.757812 1683795121.4007
MEM 70.757812 1683795121.5013
MEM 70.757812 1683795121.6017
MEM 70.757812 1683795121.7025
MEM 70.757812 1683795121.8030
MEM 70.757812 1683795121.9035
MEM 70.757812 1683795122.0046
MEM 70.757812 1683795122.1052
MEM 70.757812 1683795122.2055
MEM 70.757812 1683795122.3060
MEM 70.757812 1683795122.4066
MEM 70.757812 1683795122.5074
MEM 70.757812 1683795122.6079
MEM 70.757812 1683795122.7081
MEM 70.757812 1683795122.8087
MEM 70.757812 1683795122.9095
MEM 70.757812 1683795123.0102
MEM 70.757812 1683795123.1107
MEM 70.757812 1683795123.2110
MEM 70.757812 1683795123.3122
MEM 70.757812 1683795123.4129
MEM 70.757812 1683795123.5136
MEM 70.757812 1683795123.6142
MEM 70.757812 1683795123.7149
MEM 70.757812 1683795123.8154
MEM 70.757812 1683795123.9161
MEM 70.757812 1683795124.0166
MEM 70.757812 1683795124.1172
MEM 70.757812 1683795124.2178
MEM 70.757812 1683795124.3183
MEM 70.757812 1683795124.4189
MEM 70.757812 1683795124.5194
MEM 70.757812 1683795124.6198
MEM 70.757812 1683795124.7203
MEM 70.757812 1683795124.8209
MEM 70.757812 1683795124.9216
MEM 70.757812 1683795125.0221
MEM 70.757812 1683795125.1225
MEM 70.757812 1683795125.2233
MEM 70.757812 1683795125.3236
MEM 70.757812 1683795125.4241
MEM 70.757812 1683795125.5246
MEM 70.757812 1683795125.6253
MEM 70.757812 1683795125.7259
MEM 70.757812 1683795125.8266
MEM 70.757812 1683795125.9270
MEM 70.757812 1683795126.0281
MEM 70.757812 1683795126.1285
MEM 70.757812 1683795126.2296
MEM 70.757812 1683795126.3301
MEM 70.757812 1683795126.4305
MEM 70.757812 1683795126.5309
MEM 70.757812 1683795126.6316
MEM 70.757812 1683795126.7330
MEM 70.757812 1683795126.8436
MEM 70.757812 1683795126.9460
MEM 70.757812 1683795127.0469
MEM 70.757812 1683795127.1474
MEM 70.757812 1683795127.2480
MEM 70.757812 1683795127.3487
MEM 70.757812 1683795127.4491
MEM 70.757812 1683795127.5496
MEM 70.757812 1683795127.6504
MEM 70.757812 1683795127.7511
MEM 70.757812 1683795127.8519
MEM 70.757812 1683795127.9522
MEM 70.757812 1683795128.0530
MEM 70.757812 1683795128.1538
MEM 70.757812 1683795128.2542
MEM 70.757812 1683795128.3551
MEM 70.757812 1683795128.4555
MEM 70.757812 1683795128.5559
MEM 70.757812 1683795128.6582
MEM 70.757812 1683795128.7589
MEM 70.757812 1683795128.8598
MEM 70.757812 1683795128.9604
MEM 70.757812 1683795129.0619
MEM 70.757812 1683795129.1627
MEM 70.757812 1683795129.2632
MEM 70.757812 1683795129.3637
MEM 70.757812 1683795129.4643
MEM 70.757812 1683795129.5646
MEM 70.757812 1683795129.6653
MEM 70.757812 1683795129.7656
MEM 70.757812 1683795129.8667
MEM 70.757812 1683795129.9674
MEM 70.757812 1683795130.0682
MEM 70.757812 1683795130.1690
MEM 70.757812 1683795130.2697
MEM 70.757812 1683795130.3713
MEM 70.757812 1683795130.4720
MEM 70.757812 1683795130.5729
MEM 70.757812 1683795130.6735
MEM 70.757812 1683795130.7742
MEM 70.757812 1683795130.8755
MEM 70.757812 1683795130.9760
MEM 70.757812 1683795131.0764
MEM 70.757812 1683795131.1839
MEM 70.757812 1683795131.2955
MEM 70.757812 1683795131.3961
MEM 70.757812 1683795131.4969
MEM 70.757812 1683795131.5977
MEM 70.757812 1683795131.7040
MEM 70.757812 1683795131.8061
MEM 70.757812 1683795131.9069
MEM 70.757812 1683795132.0082
MEM 70.757812 1683795132.1089
