CMDLINE C:\Users\pribu\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 66.597656 1683795701.9645
MEM 66.601562 1683795702.0646
MEM 66.601562 1683795702.1649
MEM 66.601562 1683795702.2655
MEM 66.601562 1683795702.3658
MEM 66.601562 1683795702.4659
MEM 66.601562 1683795702.5665
MEM 66.601562 1683795702.6670
MEM 66.601562 1683795702.7676
MEM 66.601562 1683795702.8679
MEM 66.601562 1683795702.9682
MEM 66.601562 1683795703.0685
MEM 66.601562 1683795703.1688
MEM 66.601562 1683795703.2691
MEM 66.601562 1683795703.3694
MEM 66.601562 1683795703.4697
MEM 66.601562 1683795703.5699
MEM 66.601562 1683795703.6705
MEM 66.601562 1683795703.7707
MEM 66.605469 1683795703.8709
MEM 66.605469 1683795703.9714
MEM 66.605469 1683795704.0719
MEM 66.605469 1683795704.1725
MEM 66.605469 1683795704.2730
MEM 66.605469 1683795704.3732
MEM 66.605469 1683795704.4737
MEM 66.605469 1683795704.5743
MEM 66.605469 1683795704.6747
MEM 66.605469 1683795704.7749
MEM 66.605469 1683795704.8752
MEM 66.605469 1683795704.9754
MEM 66.609375 1683795705.0758
MEM 66.609375 1683795705.1761
MEM 66.609375 1683795705.2763
MEM 66.609375 1683795705.3767
MEM 66.609375 1683795705.4769
MEM 66.609375 1683795705.5773
MEM 66.609375 1683795705.6776
MEM 66.609375 1683795705.7782
MEM 66.609375 1683795705.8786
MEM 66.609375 1683795705.9791
MEM 66.609375 1683795706.0797
MEM 66.609375 1683795706.1800
MEM 66.609375 1683795706.2803
MEM 66.609375 1683795706.3808
MEM 66.609375 1683795706.4808
MEM 66.609375 1683795706.5811
MEM 66.609375 1683795706.6816
MEM 66.609375 1683795706.7820
MEM 66.609375 1683795706.8825
MEM 66.609375 1683795706.9827
MEM 66.613281 1683795707.0831
MEM 66.613281 1683795707.1835
MEM 66.613281 1683795707.2842
MEM 66.613281 1683795707.3847
MEM 66.613281 1683795707.4854
MEM 66.613281 1683795707.5856
MEM 66.613281 1683795707.6860
MEM 66.613281 1683795707.7866
MEM 66.613281 1683795707.8870
MEM 66.613281 1683795707.9873
MEM 66.613281 1683795708.0875
MEM 66.613281 1683795708.1879
